tweet_id,created_at,date,hour,weekday,account_name,client_clean,hashtags,text_clean,favorite_count,retweet_count,view_count,sentiment,sentiment_score,sentiment_negative,sentiment_neutral,sentiment_positive
2008945342927261966,2026-01-07 22:24:28,2026-01-07,22,Wednesday,NorthernComd_IA,Twitter for Android,"#ArmyCdrNC,#NorthernCommand,#NorthernCommand","Lt Gen Pratik Sharma, #ArmyCdrNC and all ranks of #NorthernCommand express their deepest condolences on the untimely demise of Subedar Stanzen Chostak. #NorthernCommand stands in solidarity with the bereaved family in this hour of grief. @adgpi @firefurycorps",191,22,7756,Neutral,-0.11975140869617462,0.19780579209327698,0.7241397500038147,0.07805438339710236
2008582261449654511,2026-01-06 22:21:43,2026-01-06,22,Tuesday,NorthernComd_IA,Twitter for Android,"#ArmyCdrNC,#Basantgarh","Lt Gen Pratik Sharma, #ArmyCdrNC, visited #Basantgarh to review the counter-terrorism grid and operational preparedness of the units. During the visit, the Army Commander interacted extensively with commanders on ground. He was briefed on the prevailing security situation, with deliberations focused on reinforcing the security architecture and coordination with other stake holders. The Army Commander commended the troops for their unwavering determination in sustaining the peace and stability in the region. #AlwaysInCombat #NationFirst @adgpi @Whiteknight_IA @prodefencejammu",765,79,25415,Neutral,0.19320261757820845,0.011604842729866505,0.7835876941680908,0.20480746030807495
2008162275870519734,2026-01-05 18:32:51,2026-01-05,18,Monday,NorthernComd_IA,Twitter for Android,"#ArmyCdrNC,#Veterans,#VeerNaris","To Honour the Past is to Inspire the Future Follwed by wreath laying at Dhruva War Memorial, Lt Gen Pratik Sharma, #ArmyCdrNC felicitated the #Veterans and #VeerNaris including Sub Maj & Honorary Capt Bana Singh (Retd), PVC and Smt Chinta Devi, wife of Late Nb Sub Chunni Lal, AC, VrC, SM. The Army Commander, on behalf of all ranks, expressed heartfelt gratitude for their services and sacrifices. He reaffirmed #IndianArmy's firm resolve and commitment towards well-being of Ex Servicemen and Veer Naris. @adgpi @DIAV20 @firefurycorps @Whiteknight_IA @ChinarcorpsIA @SpokespersonMoD @prodefencejammu @secyesw",321,29,12199,Positive,0.7387137021869421,0.009401360526680946,0.24248360097408295,0.748115062713623
2008162154974003385,2026-01-05 18:32:22,2026-01-05,18,Monday,NorthernComd_IA,Twitter for Android,"#ArmyCdrNC,#Dhruva,#RoyalEnfield,#Veterans,#VeerNaris","Riding to Honour those who Stood for the Country Lt Gen Pratik Sharma, #ArmyCdrNC led a spirited group of 20 Army Personnel & Citizens in the #Dhruva #RoyalEnfield Motorcycle Rally dedicated to #Veterans & #VeerNaris. The rally was flagged off by the legendary Veteran Sub Maj & Honorary Capt Bana Singh, PVC and Veer Nari Smt Chinta Devi. The rally roared to life in the presence of our esteemed veterans, reminding us all of the courage & sacrifice that define our heritage and the strength of the umblical cord between #Serving personnel & #Veteran fraternity. The rally shall cover 740kms from #Udhampur to #Rajouri through the difficult terrain of #Jammu region. The riders will pay homage at multiple locations by laying wreath at #WarMemorials and connect with #Veterans and #VeerNaris by establishing health camps & distributing essential medical aids. #RideToHonour #RollingThunder @adgpi @DIAV20 @firefurycorps @Whiteknight_IA @ChinarcorpsIA @SpokespersonMoD @royalenfield @prodefencejammu @secyesw",191,34,9188,Positive,0.6810026569291949,0.007833261974155903,0.30333080887794495,0.6888359189033508
2008160406435467664,2026-01-05 18:25:25,2026-01-05,18,Monday,NorthernComd_IA,Twitter for Android,"#VeteransDay,#ArmyCdrNC,#DhruvaWarMemorial","An Enduring Testament to the Unbreakable Bond of the Military Fraternity In a solemn ceremony commencing the events in the run up to 10th #VeteransDay, Lt Gen Pratik Sharma, #ArmyCdrNC, laid a commemorative wreath at #DhruvaWarMemorial as a mark of respect & lasting commitment to those who made the supreme sacrifice and nurtured the legacy we uphold today. Besides the Army Commander, wreaths were also laid by GOC #WhiteKnight Corps, Sub Maj & Honorary Capt Bana Singh (Retd), PVC and #VeerNari Smt Chinta Devi wife of Late Nb Sub Chunni Lal, AC, VrC, SM. In a display of #Solidarity by the citizens towards those who made the supreme sacrifice, Members of Legislative Assembly of #JammuKashmir, Shri Ranbir Singh Pathania and Shri Pawan Kumar Gupta also laid wreaths to pay tributes to the fallen heroes. @adgpi @DIAV20 @firefurycorps @Whiteknight_IA @ChinarcorpsIA @SpokespersonMoD @prodefencejammu @secyesw",377,49,15011,Positive,0.5020304815843701,0.011502335779368877,0.47496485710144043,0.513532817363739
2007138602938155184,2026-01-02 22:45:08,2026-01-02,22,Friday,NorthernComd_IA,Twitter for Android,"#ArmyCdrNC,#GarudDivision,#GarudGunners,#Maharajke","Lt Gen Pratik Sharma, #ArmyCdrNC visited #GarudDivision alongwith #GarudGunners and #Maharajke Brigade to review the operational preparedness of the formations. In his interactions, the Army Commander stressed upon the need to remain thoroughly prepared and innovatively trained to counter emerging threats across multiple domains through continuous adaptation and proactive innovation. He commended the formation for their high degree of mission readiness and urged them to maintain their unwavering commitment to excellence. #AlwaysInCombat #StrikeOne #MissionReady #NationFirst @adgpi @ProDefLko",583,57,26085,Neutral,0.2756328182294965,0.012678752653300762,0.6990096569061279,0.28831157088279724
2062482809047089229,2026-06-04 16:03:15,2026-06-04,16,Thursday,firefurycorps,Twitter for Android,,"27th Kargil Vijay Diwas Motorcycle Expedition Flagged Off from Shinku La 🏍️🇮🇳 As part of the 27th Kargil Vijay Diwas Commemoration, Forever in Operations Division flagged off a Motorcycle Expedition from Shinku La towards the Kargil War Memorial, Drass on 03 June 2026. Commencing from the majestic heights of Shinku La, the expedition traverses the scenic landscapes of Gonbo Ranjan, Mune Monastery, Phuktal Monastery and Shila Lake, showcasing the spirit of adventure, endurance and patriotism while highlighting the rich heritage and rugged beauty of Zanskar and Ladakh. A total of 23 riders are undertaking the challenging journey through the demanding terrain en route to the Kargil War Memorial, where they will pay homage to the brave warriors who made the supreme sacrifice in service of the Nation. @adgpi @NorthernComd_IA @ANI @lg_ladakh #KargilVijayDiwas2026 #FireAndFuryCorps #Zanskar #Ladakh #MotorcycleExpedition #VeertaAurBalidan",55,19,1472,Neutral,0.18792569357901812,0.009993660263717175,0.7920869588851929,0.1979193538427353
2062482005720539168,2026-06-04 16:00:03,2026-06-04,16,Thursday,firefurycorps,Twitter for Android,,"Mega Medical Camp at Padum, Zanskar As part of the 27th Kargil Vijay Diwas Commemoration, Forever in Operations Division conducted a Mega Medical Camp at Padum, Zanskar on 02–03 June 2026. The two-day initiative benefited 875 residents of the Zanskar Valley, providing medical consultations, health check-ups and essential medicines. A total of 413 men, 398 women and 64 children availed the services during the camp. The camp witnessed enthusiastic participation from the local community and brought specialist healthcare services closer to residents of this remote region. @adgpi @NorthernComd_IA @ANI @lg_ladakh #FireAndFuryCorps #KargilVijayDiwas2026 #Zanskar #Ladakh #MedicalCamp #CommunityOutreach #IndianArmy",37,7,1002,Neutral,0.39978671818971634,0.006487332284450531,0.5872386693954468,0.40627405047416687
2062480882913714293,2026-06-04 15:55:36,2026-06-04,15,Thursday,firefurycorps,Twitter for Android,,"ASC Mountaineering Expedition to Mt Kang Yatse-II Flagged Off An Indian Army ASC Mountaineering Expedition Team will attempt to summit Mt Kang Yatse-II to commemorate the 12th ASC Reunion. Led by Lt Col Nishant Karki, the team comprises 04 Officers and 08 Jawans. The expedition was flagged off on 04 June 2026 by the Chief of Staff, HQ 14 Corps and General Officer Commanding, 72 Sub Area. The expedition reflects the spirit of adventure, endurance and determination that defines the Indian Army. @adgpi @NorthernComd_IA @ArmyAdventureWing @ANI #IndianArmy #Mountaineering #KangYatseII #AdventureSports #Ladakh",251,26,10725,Neutral,0.20230839680880308,0.008243595249950886,0.7812044024467468,0.21055199205875397
2062109367026188604,2026-06-03 15:19:19,2026-06-03,15,Wednesday,firefurycorps,Twitter for Android,"#OnThisDay,#03June1999","Kargil Vijay Diwas 2026 #OnThisDay #03June1999 On this day, 18 GRENADIERS secured a vital foothold on the Tololing Complex. We salute the bravehearts whose dauntless courage and resolute leadership made it possible to achieve the impossible. The supreme sacrifice and unwavering commitment of Lieutenant Colonel R Vishwanathan, VrC (P), Major Rajesh Singh Adhikari, MVC (P), Subedar Randhir Singh, VrC (P) and Havildar Ram Kumar, VrC (P) played a pivotal role in the capture of Point 4590, paving the way for the subsequent capture of Tololing—a turning point in Operation VIJAY. India remembers with pride and gratitude. 🇮🇳 @adgpi @NorthernComd_IA @lg_ladakh @prodefleh @ddnewsladakh @ZeeJKLadakh #KargilWar #OperationVijay #KargilVijayDiwas2026 #IndianArmy #FireAndFuryCorps #VeertaAurBalidan",124,37,3610,Positive,0.6278797341510653,0.015506093390285969,0.3411080539226532,0.6433858275413513
2061642539846025218,2026-06-02 08:24:19,2026-06-02,8,Tuesday,firefurycorps,Twitter for Android,"#OnThisDay,#02June1999","Kargil Vijay Diwas 2026 #OnThisDay #02June1999 At Point 5299, courage echoed louder than enemy shelling. Under the leadership of Major Vikram Singh Shekhawat of 4 JAT and Capt P V Vikram of 141 Field Regiment, operations were launched to secure the strategic height despite intense enemy fire. In the line of duty, Capt P V Vikram made the supreme sacrifice, while Major Vikram Singh Shekhawat was critically injured. Their courage, sacrifice and devotion to duty remain a timeless testament to the spirit of the Indian Army. India remembers with pride and gratitude. 🇮🇳 @adgpi @NorthernComd_IA @lg_ladakh @prodefleh @ddnewsladakh @ZeeJKLadakh #KargilWar #OperationVijay #KargilVijayDiwas2026 #IndianArmy #FireAndFuryCorps #VeertaAurBalidan",371,63,35913,Neutral,0.44618137553334236,0.02255759760737419,0.5087034106254578,0.46873897314071655
2061626322590544239,2026-06-02 07:19:53,2026-06-02,7,Tuesday,firefurycorps,Twitter for Android,#WorldNoTobaccoDay,"World No Tobacco Day On the occasion of #WorldNoTobaccoDay, the Indian Army conducted Anti-Tobacco and Anti-Nicotine awareness campaigns at Shyok and Chushul in Ladakh on 31 May 26. Bringing together villagers, students, youth and community representatives, the awareness initiatives highlighted the harmful and long-term effects of tobacco and nicotine consumption on individual health, family well-being and society. Through interactive sessions and community engagement, participants were encouraged to adopt a tobacco-free lifestyle and become ambassadors of positive change. The programmes witnessed enthusiastic participation from local communities and reinforced the message of health, wellness and prevention. @adgpi @NorthernComd_IA @firefurycorps @ANI @lg_ladakh #WorldNoTobaccoDay #IndianArmy #FireAndFuryCorps #Ladakh #Shyok #Chushul #HealthyIndia #SayNoToTobacco #VibrantVillages",36,7,1548,Neutral,0.366019694134593,0.027894021943211555,0.5781922340393066,0.39391371607780457
2061391918760607919,2026-06-01 15:48:26,2026-06-01,15,Monday,firefurycorps,Twitter for Android,,"Capt Anuj Nayyar MVC Football Tournament Concludes at Kargil on 31 May 26 From fierce competition to lasting friendships, 14 memorable days of football culminated in a fitting finale at Kargil. ⚽🏆🇮🇳 The Capt Anuj Nayyar MVC Football Tournament, organised by the Indian Army, witnessed enthusiastic participation from 20 teams representing Kargil, Drass and adjoining areas, reflecting the talent, sportsmanship and energy of Ladakh’s youth. As the trophy finds its new home, the enduring takeaway remains the camaraderie, goodwill and spirit of unity fostered through sport. Honouring a Hero. Inspiring the Youth. Celebrating the Spirit of Togetherness. @adgpi @NorthernComd_IA @ANI @prodefleh #FireAndFuryCorps #IndianArmy #CaptAnujNayyarMVC #Ladakh #YouthConnect #OperationSadbhavana #SportsForUnity",46,7,1437,Positive,0.8840793168637902,0.0027504765894263983,0.11041975766420364,0.8868297934532166
2061003595432989173,2026-05-31 14:05:23,2026-05-31,14,Sunday,firefurycorps,Twitter for Android,,"Yoga Instructor Course 2026 Concludes at Leh The Yoga Instructor Course conducted at Mahabodhi International Yoga & Meditation Centre, Leh from 01–30 May 2026 culminated with 03 JCOs and 34 Other Ranks of Fire and Fury Corps qualifying as Yoga Instructors. The month-long course focused on enhancing physical fitness, mental resilience and holistic well-being, equipping participants with the skills to promote yoga and wellness within their units. @adgpi @NorthernComd_IA @prodefleh @ANI #FireAndFuryCorps #IndianArmy #Yoga #FitIndia #Wellness",60,10,2542,Neutral,0.23413414973765612,0.007852080278098583,0.7501617074012756,0.2419862300157547
2060932278138859677,2026-05-31 09:22:00,2026-05-31,9,Sunday,firefurycorps,Twitter for Android,,"Suru Summer Carnival – Khumbathang Indian Army organised the first-ever Suru Summer Carnival at Khumbathang on 30 May 2026 under Operation Sadbhavana. The carnival witnessed enthusiastic participation from over 800 civilians and troops, bringing together the local community in a celebration of sports, culture and camaraderie. The event featured archery competitions 🏹, youth games, kite flying 🪁, food stalls, a Women Empowerment Centre stall and vibrant cultural performances, ensuring active participation throughout the day. The carnival provided a vibrant platform for community interaction, cultural exchange and meaningful engagement. @adgpi @NorthernComd_IA @ANI @prodefleh #FireAndFuryCorps #IndianArmy #OperationSadbhavana #SuruSummerCarnival2026 #Khumbathang #YouthPower #CommunityEngagement #Kargil",46,3,1466,Positive,0.661685396451503,0.004924904089421034,0.3284648358821869,0.6666103005409241
2060547531889860783,2026-05-30 07:53:09,2026-05-30,7,Saturday,firefurycorps,Twitter for Android,"#OnThisDay,#30May1999","Kargil Vijay Diwas 2026 #OnThisDay #30May1999 ""What I did at Chorbat La was my duty, not something extraordinary."" Major Sonam Wangchuk and the brave men of 3 Ladakh Scouts etched their names in history during the Battle of Chorbat La in Batalik Sector. Battling sub-zero temperatures, snow blizzards, enemy fire and impossible terrain, Maj Wangchuk led from the front to establish observation posts at Sonam-I and Sonam-II, eliminating the enemy and denying Pakistani troops control of the ridgeline on the Ladakh Range. India remembers with pride and gratitude. 🇮🇳 @adgpi @NorthernComd_IA @lg_ladakh @prodefleh @ddnewsladakh @ZeeJKLadakh #KargilWar #OperationVijay #KargilVijayDiwas2026 #IndianArmy #NationFirst #FireAndFuryCorps #VeertaAurBalidan",112,29,2872,Neutral,0.2079044096171856,0.037506524473428726,0.7170825004577637,0.24541093409061432
2060354804615156003,2026-05-29 19:07:19,2026-05-29,19,Friday,firefurycorps,Twitter for Android,,"GOC Fire & Fury Corps Visits Forward Areas Lt Gen Hitesh Bhalla, GOC Fire & Fury Corps, visited the forward areas of Ladakh to review operational preparedness and combat readiness in the challenging high-altitude terrain. During the visit, he interacted with troops deployed in remote forward locations and commended them for their professionalism, dedication and high standards of operational readiness. @adgpi @NorthernComd_IA @ANI @prodefleh #FireAndFuryCorps #IndianArmy #Ladakh #OperationalReadiness #HighAltitudeWarriors #NationFirst #FutureReady #MilitaryInnovation",321,30,8455,Neutral,0.2575936960056424,0.012704129330813885,0.7169979810714722,0.2702978253364563
2060190200563945865,2026-05-29 08:13:14,2026-05-29,8,Friday,firefurycorps,Twitter for Android,"#OnThisDay,#29May1999","Kargil Vijay Diwas 2026 #OnThisDay | #29May1999 Remembering the indomitable courage and supreme sacrifice of Major M. Saravanan and Naik Ganesh Prasad Yadav — the revered Heroes of Batalik. Leading the gallant men of 1 BIHAR during the Battle of Point 4268, they displayed extraordinary bravery, exemplary leadership and unwavering devotion to duty while launching a fierce assault on well-entrenched enemy positions. Their valour and sacrifice played a pivotal role in the early successes of the Batalik campaign and continue to inspire generations of soldiers and citizens alike. India remembers with pride and gratitude. 🇮🇳 @adgpi @NorthernComd_IA @lg_ladakh @prodefleh @ddnewsladakh @ZeeJKLadakh #KargilWar #OperationVijay #KargilVijayDiwas2026 #IndianArmy #NationFirst #FireAndFuryCorps #VeertaAurBalidan #HeroesOfBatalik",62,17,1330,Positive,0.6689891209825873,0.013821602798998356,0.3033677339553833,0.6828107237815857
2059987226231246994,2026-05-28 18:46:42,2026-05-28,18,Thursday,firefurycorps,Twitter for Android,"#OnThisDay,#28May1999","Kargil Vijay Diwas 2026 #OnThisDay | #28May1999 Tasked to contain enemy intrusion near Spur Junction in the Kaksar Sub-Sector, Major Rajesh Sethi and the brave men of 4 JAT launched a fierce assault under challenging conditions and successfully neutralised the enemy. Displaying exceptional courage and determination, the battalion went on to secure dominating heights, paving the way for subsequent successes during #OperationVijay. Their valour and sacrifice continue to inspire generations. India remembers with pride and gratitude. 🇮🇳 @adgpi @NorthernComd_IA @lg_ladakh @prodefleh @ddnewsladakh @ZeeJKLadakh #KargilWar #OperationVijay #KargilVijayDiwas2026 #IndianArmy #NationFirst #FireAndFuryCorps #VeertaAurBalidan",50,12,1567,Neutral,0.3547749761492014,0.02230689488351345,0.6006112098693848,0.37708187103271484
2059611603352584207,2026-05-27 17:54:06,2026-05-27,17,Wednesday,firefurycorps,Twitter for Android,"#OnThisDay,#27May1999","Kargil Vijay Diwas 2026 #OnThisDay | #27May1999 Squadron Leader Ajay Ahuja made the supreme sacrifice while leading a daring reconnaissance mission over Batalik during the Kargil War. While attempting to locate a fellow pilot, his aircraft was hit by an enemy Stinger missile. Operation Safed Sagar, the historic Indian Air Force air campaign during the Kargil War, demonstrated exceptional air-land coordination, precision engagement, surveillance and rapid operational response in the challenging high-altitude terrain. India remembers his courage, sacrifice and service with pride and gratitude. 🇮🇳 @adgpi @NorthernComd_IA @lg_ladakh @prodefleh @ddnewsladakh @ZeeJKLadakh #KargilWar #OperationVijay #OpSafedSagar #KargilVijayDiwas2026 #IndianArmy #IndianAirForce #NationFirst #FireAndFuryCorps #VeertaAurBalidan",99,22,2309,Neutral,0.07316680252552032,0.06338359415531158,0.8000660538673401,0.1365503966808319
2059456474783654324,2026-05-27 07:37:41,2026-05-27,7,Wednesday,firefurycorps,Twitter for Android,"#OnThisDay,#27May1999","Kargil Vijay Diwas 2026 #OnThisDay | #27May1999 1 BIHAR, 17 GARH RIF and 1/11 GORKHA RIF launched daring assaults on Jubar and Kukarthang (Pt 4924) in the Batalik Sector under intense enemy artillery and small arms fire during the Kargil War. Battling hostile heights with exceptional courage and determination, the troops secured the initial foothold at Jubar and, in subsequent phases of the battle, captured Jubar Top and Pt 4924. Their valour, grit and sacrifice remain etched in the proud history of the Indian Army. India remembers with pride and gratitude. 🇮🇳 @adgpi @NorthernComd_IA @lg_ladakh @prodefleh @ddnewsladakh @ZeeJKLadakh #KargilWar #OperationVijay #KargilVijayDiwas2026 #IndianArmy #NationFirst #FireAndFuryCorps #VeertaAurBalidan",66,12,2332,Neutral,0.1467123031616211,0.03582999110221863,0.7816276550292969,0.18254229426383972
2058904998633943527,2026-05-25 19:06:18,2026-05-25,19,Monday,firefurycorps,Twitter for Android,,Multi-Speciality Medical Camp | Darchik A Multi-Speciality Medical Camp was conducted at Darchik on 25 May 2026 with support from 12 civilian specialists across multiple medical disciplines. The camp provided specialised healthcare services to local residents including Ex-Servicemen of nearby villages in the remote high-altitude region of Ladakh. The initiative witnessed enthusiastic participation from the local community and facilitated access to quality medical consultation and treatment at the doorstep of border villages. @adgpi @NorthernComd_IA @lg_ladakh @prodefleh @ANI @EarthNewsLadakh #FireAndFuryCorps #IndianArmy #Ladakh #Darchik #Healthcare #MedicalCamp #Veterans #ServiceBeforeSelf #WeCare,33,7,1733,Neutral,0.19878173898905516,0.010700424201786518,0.7798174023628235,0.20948216319084167
2058391736519668220,2026-05-24 09:06:47,2026-05-24,9,Sunday,firefurycorps,Twitter for Android,,"Rabies Awareness Lecture at Igoo, Ladakh Trishul Vet Healers conducted a Rabies Awareness lecture at Ladakh Model High School, Igoo, attended by 50 students and 15 teachers. The session sensitised students about rabies a zoonotic disease that is 100% fatal yet entirely preventable while emphasising the importance of awareness, timely treatment and responsible community practices. Prevention begins with education. @adgpi @NorthernComd_IA @lg_ladakh @ANI #FireAndFuryCorps #RabiesAwareness #Ladakh #HealthAwareness #IndianArmy",28,8,1875,Neutral,0.04796801134943962,0.033839765936136246,0.8843525052070618,0.08180777728557587
2058195455264309718,2026-05-23 20:06:50,2026-05-23,20,Saturday,firefurycorps,Twitter for Android,,"Batalik Volleyball Tournament under Operation Sadbhavana Indian Army, in coordination with local community members of Batalik Sector, organised the ‘Batalik Volleyball Tournament’. Eight teams participated with great enthusiasm, as youth and villagers came together in a spirit of sportsmanship, camaraderie and unity. From the frontlines to the playing fields, the energy of Ladakh’s youth continues to inspire. @adgpi @NorthernComd_IA @lg_ladakh @prodefleh @ANI @EarthNewsLadakh #FireAndFuryCorps #IndianArmy #OperationSadbhavana #Batalik #Ladakh #SportsForUnity #YouthPower #NationFirst",77,12,2240,Neutral,0.40445749554783106,0.008256210945546627,0.5790300369262695,0.4127137064933777
2057810489938473269,2026-05-22 18:37:07,2026-05-22,18,Friday,firefurycorps,Twitter for Android,,"World Biodiversity Day Observed at Tangtse A biodiversity awareness and plantation drive was organised on the occasion of World Biodiversity Day on 22 May 2026 along the Tsoltak–Chumik Zangpo axis, Tangtse. The event witnessed enthusiastic participation by nearly 200 students, 45 teachers and local residents, highlighting the importance of environmental conservation, cleanliness and sustainable practices. Activities including route cleaning, biodiversity awareness lectures and tree plantation drives were conducted to foster environmental consciousness and community responsibility amongst the youth. The initiative reflected the Indian Army’s continued commitment towards environmental protection and community engagement under Operation Sadbhavana. @adgpi @NorthernComd_IA @lg_ladakh @ANI @firefurycorps #FireAndFuryCorps #IndianArmy #WorldBiodiversityDay #OperationSadbhavana #EnvironmentProtection #Tangtse #Ladakh #GoGreen #NationBuilding #SustainableFuture",33,5,1480,Positive,0.6670350809581578,0.006185851525515318,0.3205932378768921,0.6732209324836731
2057479894087741817,2026-05-21 20:43:27,2026-05-21,20,Thursday,firefurycorps,Twitter for Android,#OperationSadbhavana,"Medical Outreach Initiative in Nubra Valley : In a significant humanitarian outreach initiative under #OperationSadbhavana, Fire and Fury Corps, in collaboration with Arya Foundation, Nashik, organised multi-speciality medical camps across the Nubra Valley region of Ladakh on 19 May 26. The initiative provided expert medical consultation, treatment and healthcare support to local residents, reaffirming the Indian Army’s enduring commitment towards the welfare and well-being of border communities. The collaborative effort further strengthened the bond of trust and cooperation between the Indian Army and the people of Ladakh. @adgpi @ArYuFoundation @lg_ladakh @ANI @NorthernComd_IA @prodefleh #FireAndFuryCorps #IndianArmy #NubraValley #Ladakh #Healthcare #NationBuilding #ServiceBeforeSelf #WeCare",41,4,1834,Neutral,0.29855635296553373,0.009182398207485676,0.6830788850784302,0.3077387511730194
2057352434046112031,2026-05-21 12:16:58,2026-05-21,12,Thursday,firefurycorps,Twitter for Android,#20May1999,"Kargil Vijay Diwas 2026 #20May1999 18 GRENADIERS launched the first daring assault on Tololing under impossible odds. This day marked the beginning of a 22 Day Long display of the Indian Army’s unflinching resolve, as the battalion climbed near-vertical cliffs under murderous enemy fire. The enemy's accurate mortar and artillery fire support during their defense of Tololing Top made it clear that 18 GRENADIERS is fighting not Mujahideens but Pak Regulars. The call to evict intruders from Tololing was inevitable to clear enemy's interdiction over NH 1A, the lifeline of Ladakh. India remembers with pride & gratitude 🇮🇳 @adgpi @NorthernComd_IA @lg_ladakh @prodefleh @ddnewsladakh @ZeeJKLadakh #KargilWar #OperationVijay #KargilVijayDiwas2026 #IndianArmy #Tololing #NationFirst #FireAndFuryCorps #VeertaAurBalidan",108,22,2877,Neutral,0.1881234422326088,0.05884740501642227,0.6941817402839661,0.24697084724903107
2057077738016817474,2026-05-20 18:05:26,2026-05-20,18,Wednesday,firefurycorps,Twitter for Android,,"Visit of Chief of Staff, Fire and Fury Corps to Ladakh State Data Centre & Emergency Operations Centre : Maj Gen Sudhanshu Sharma, SM, VSM, Chief of Staff, Fire and Fury Corps visited the Emergency Operations Centre (EOC) and Ladakh State Data Centre (LSDC), where detailed presentations were delivered by Dr Stanzin Passang and Mr Skalzang Dawa respectively. At the EOC, integrated disaster management systems, live warning mechanisms and the upcoming SMS-based alert system were showcased for timely response and mitigation. At the LSDC, officials demonstrated secure hosting of government websites and applications, advanced cyber security measures and automated mechanisms for blocking unauthorised access and malicious activity. The visit highlighted the growing synergy and coordination between the Indian Army and UT Ladakh administration towards strengthening disaster preparedness, cyber security and welfare of civilians in remote border regions. @adgpi @NorthernComd_IA @lg_ladakh @prodefleh @ANI #FireAndFuryCorps #IndianArmy #Ladakh #DisasterManagement #CyberSecurity #DigitalIndia #CivilMilitaryFusion #GLOF",102,13,5944,Neutral,0.14261890202760696,0.01233450323343277,0.8327120542526245,0.15495340526103973
2056370042347077978,2026-05-18 19:13:18,2026-05-18,19,Monday,firefurycorps,Twitter for Android,,"Capt Anuj Nayyar MVC Football Tournament Commences at Kargil The Capt Anuj Nayyar MVC Football Tournament commenced at Kargil with enthusiastic participation from 20 teams representing Kargil, Drass and nearby regions. Over the next 14 days, the tournament will celebrate the spirit of sportsmanship, teamwork and youth empowerment in honour of the gallant Capt Anuj Nayyar, MVC. The event reflects the Indian Army’s continued commitment towards fostering unity, discipline and positive engagement with the youth through sports and community outreach initiatives. @adgpi @NorthernComd_IA @prodefleh @ANI @lg_ladakh #FireAndFuryCorps #IndianArmy #CaptAnujNayyarMVC #Kargil #Drass #YouthEmpowerment #FitIndia #NationFirst #SportsForUnity",50,7,1812,Positive,0.8203256316483021,0.0031593255698680878,0.17335571348667145,0.8234849572181702
2056350866333147578,2026-05-18 17:57:06,2026-05-18,17,Monday,firefurycorps,Twitter for Android,,"The Indian Army organised a comprehensive Medical Camp at Nidder village near Nyoma, Ladakh, providing free medical consultations, diagnostic services and medicines to residents of remote border areas. Despite challenging terrain and harsh weather conditions, the initiative ensured quality healthcare services reached far-flung communities, reaffirming the Indian Army’s unwavering commitment towards the welfare and holistic development of border populations. The outreach reflected the Army’s enduring resolve not only to safeguard the nation’s borders, but also to care for the well-being of people residing in remote frontier regions. @adgpi @NorthernComd_IA @prodefleh @ANI @lg_ladakh #FireAndFuryCorps #IndianArmy #Ladakh #Nyoma #Healthcare #NationBuilding #ServiceBeforeSelf #WeCare",47,3,1733,Positive,0.5020787180401385,0.0077738105319440365,0.4823736548423767,0.5098525285720825
2055959582401528223,2026-05-17 16:02:16,2026-05-17,16,Sunday,firefurycorps,Twitter for Android,,"Multi-Speciality Medical Camp : Nimu, Ladakh A Multi-Speciality Medical Camp was conducted at Nimu, Ladakh on 16 May 2026 with participation of 18 civilian doctors from Maharashtra specialising in Medicine, Surgery, Paediatrics, Gynaecology, Ophthalmology, Dermatology, Orthopaedics and Dental Surgery. In remote high-altitude regions where access to specialised healthcare remains limited, the initiative extended medical care to over 300 beneficiaries. The camp catered to 60 Ex-Servicemen and their families, while 223 civilians from remote villages benefitted from specialist consultations and treatment, reaffirming the Indian Army’s enduring bond with the people of Ladakh. The initiative reaffirmed the Indian Army’s commitment towards the well-being of veterans, serving personnel and civilians residing in the remote frontiers of Ladakh. @adgpi @NorthernComd_IA @prodefleh @ANI @lg_ladakh #FireAndFuryCorps #IndianArmy #Ladakh #Healthcare #ServiceBeforeSelf #NationBuilding #WeCare",79,12,3378,Neutral,0.24676339980214834,0.008512713946402073,0.7362111806869507,0.2552761137485504
